ID,X,Y,Home_Away,Type,Number,Period,Team,Shot_Type,Name,Game_ID,Olympics,Category,Date,Home_Team,Away_Team,Name_no_Accents,Name_with_Accents
1,10.22,1.03,Home,Shot,3,1,Finland,SSG,LAAKSONEN Emma,1,Torino,Group B,2006-02-11,Finland,Germany,Emma Laaksonen,Emma Laaksonen
2,13.13,4.22,Home,Shot,3,1,Finland,SPG,LAAKSONEN Emma,1,Torino,Group B,2006-02-11,Finland,Germany,Emma Laaksonen,Emma Laaksonen
3,13.67,4.86,Home,Shot,3,1,Finland,SPG,LAAKSONEN Emma,1,Torino,Group B,2006-02-11,Finland,Germany,Emma Laaksonen,Emma Laaksonen
4,8.95,6.69,Home,Shot,4,1,Finland,SSG,PELTTARI Heidi,1,Torino,Group B,2006-02-11,Finland,Germany,Heidi Pelttari,Heidi Pelttari
5,10.59,7.87,Home,Shot,4,1,Finland,SSG,PELTTARI Heidi,1,Torino,Group B,2006-02-11,Finland,Germany,Heidi Pelttari,Heidi Pelttari
6,11.22,10.15,Home,Shot,4,1,Finland,SSG,PELTTARI Heidi,1,Torino,Group B,2006-02-11,Finland,Germany,Heidi Pelttari,Heidi Pelttari
7,21.49,-3.25,Home,Goal,4,1,Finland,Goals,PELTTARI Heidi,1,Torino,Group B,2006-02-11,Finland,Germany,Heidi Pelttari,Heidi Pelttari
8,24.39,-13.28,Home,Shot,10,1,Finland,SPG,FISK Sari,1,Torino,Group B,2006-02-11,Finland,Germany,Sari Fisk,Sari Fisk
9,19.31,-0.24,Home,Shot,15,1,Finland,SSG,HOIKKALA Satu,1,Torino,Group B,2006-02-11,Finland,Germany,Satu Hoikkala,Satu Hoikkala
10,16.58,-9.91,Home,Shot,24,1,Finland,SSG,KOVALAINEN Kati,1,Torino,Group B,2006-02-11,Finland,Germany,Kati Kovalainen,Kati Kovalainen
11,15.49,1.22,Home,Shot,24,1,Finland,SPG,KOVALAINEN Kati,1,Torino,Group B,2006-02-11,Finland,Germany,Kati Kovalainen,Kati Kovalainen
12,15.58,-1.06,Home,Shot,25,1,Finland,SSG,PEHKONEN Mari,1,Torino,Group B,2006-02-11,Finland,Germany,Mari Pehkonen,Mari Pehkonen
13,25.57,0.3,Home,Goal,25,1,Finland,Goals,PEHKONEN Mari,1,Torino,Group B,2006-02-11,Finland,Germany,Mari Pehkonen,Mari Pehkonen
14,23.58,-0.24,Home,Shot,27,1,Finland,SSG,PALVILA Marja Helena,1,Torino,Group B,2006-02-11,Finland,Germany,Marja-Helena Palvila,Marja-Helena Pälvilä
15,15.13,-5.8,Away,Shot,14,1,Germany,SSG,SCHEYTT Anja,1,Torino,Group B,2006-02-11,Finland,Germany,Anja Scheytt,Anja Scheytt
16,21.12,4.59,Away,Shot,16,1,Germany,SSG,SOESILO Denise,1,Torino,Group B,2006-02-11,Finland,Germany,Denise Soesilo,Denise Soesilo
17,11.13,-3.71,Away,Shot,16,1,Germany,SSG,SOESILO Denise,1,Torino,Group B,2006-02-11,Finland,Germany,Denise Soesilo,Denise Soesilo
18,5.86,-3.34,Away,Shot,19,1,Germany,SSG,OSWALD Christina,1,Torino,Group B,2006-02-11,Finland,Germany,Christina Oswald,Christina Oswald
19,-1.78,-13.64,Away,Shot,19,1,Germany,SPG,OSWALD Christina,1,Torino,Group B,2006-02-11,Finland,Germany,Christina Oswald,Christina Oswald
20,23.58,-1.06,Away,Shot,21,1,Germany,SSG,LANZL Michaela,1,Torino,Group B,2006-02-11,Finland,Germany,Michaela Lanzl,Michaela Lanzl
21,8.41,-13.01,Away,Shot,23,1,Germany,SPG,KRUCK Sabrina,1,Torino,Group B,2006-02-11,Finland,Germany,Sabrina Kruck,Sabrina Kruck
22,1.68,-10.09,Away,Shot,23,1,Germany,SSG,KRUCK Sabrina,1,Torino,Group B,2006-02-11,Finland,Germany,Sabrina Kruck,Sabrina Kruck
23,16.22,7.42,Away,Shot,81,1,Germany,SSG,BECKER Maritta,1,Torino,Group B,2006-02-11,Finland,Germany,Maritta Becker,Maritta Becker
24,15.04,-7.81,Away,Shot,81,1,Germany,SPG,BECKER Maritta,1,Torino,Group B,2006-02-11,Finland,Germany,Maritta Becker,Maritta Becker
25,11.76,-5.01,Home,Shot,3,2,Finland,SSG,LAAKSONEN Emma,1,Torino,Group B,2006-02-11,Finland,Germany,Emma Laaksonen,Emma Laaksonen
26,16.57,0.74,Home,Shot,10,2,Finland,SSG,FISK Sari,1,Torino,Group B,2006-02-11,Finland,Germany,Sari Fisk,Sari Fisk
27,8.03,0.01,Home,Shot,20,2,Finland,SSG,SIRVIO Saija,1,Torino,Group B,2006-02-11,Finland,Germany,Saija Sirvio,Saija Sirvio
28,19.3,1.92,Home,Shot,22,2,Finland,SSG,TUOMINEN Saara,1,Torino,Group B,2006-02-11,Finland,Germany,Saara Tuominen,Saara Tuominen
29,8.39,7.49,Home,Shot,24,2,Finland,SSG,KOVALAINEN Kati,1,Torino,Group B,2006-02-11,Finland,Germany,Kati Kovalainen,Kati Kovalainen
30,8.58,6.95,Home,Shot,24,2,Finland,SSG,KOVALAINEN Kati,1,Torino,Group B,2006-02-11,Finland,Germany,Kati Kovalainen,Kati Kovalainen
31,11.76,6.03,Home,Shot,24,2,Finland,SPG,KOVALAINEN Kati,1,Torino,Group B,2006-02-11,Finland,Germany,Kati Kovalainen,Kati Kovalainen
32,18.94,-4.28,Home,Shot,24,2,Finland,SPG,KOVALAINEN Kati,1,Torino,Group B,2006-02-11,Finland,Germany,Kati Kovalainen,Kati Kovalainen
33,22.94,-1.54,Home,Shot,25,2,Finland,SSG,PEHKONEN Mari,1,Torino,Group B,2006-02-11,Finland,Germany,Mari Pehkonen,Mari Pehkonen
34,20.75,3.84,Home,Shot,25,2,Finland,SPG,PEHKONEN Mari,1,Torino,Group B,2006-02-11,Finland,Germany,Mari Pehkonen,Mari Pehkonen
35,17.85,3.02,Home,Shot,25,2,Finland,SPG,PEHKONEN Mari,1,Torino,Group B,2006-02-11,Finland,Germany,Mari Pehkonen,Mari Pehkonen
36,21.03,2.56,Home,Shot,29,2,Finland,SPG,RANTAMAKI Karoliina,1,Torino,Group B,2006-02-11,Finland,Germany,Karoliina Rantamaki,Karoliina Rantamäki
37,17.66,1.92,Home,Shot,29,2,Finland,SSG,RANTAMAKI Karoliina,1,Torino,Group B,2006-02-11,Finland,Germany,Karoliina Rantamaki,Karoliina Rantamäki
38,3.03,-9.85,Away,Shot,9,2,Germany,SSG,WOLF Raffaela,1,Torino,Group B,2006-02-11,Finland,Germany,Raffaela Wolf,Raffaela Wolf
39,12.67,-5.65,Away,Shot,12,2,Germany,SPG,GOTZ Susann,1,Torino,Group B,2006-02-11,Finland,Germany,Susann Gotz,Susann Götz
40,21.39,10.96,Away,Shot,12,2,Germany,SSG,GOTZ Susann,1,Torino,Group B,2006-02-11,Finland,Germany,Susann Gotz,Susann Götz
41,20.12,5.76,Away,Shot,14,2,Germany,SSG,SCHEYTT Anja,1,Torino,Group B,2006-02-11,Finland,Germany,Anja Scheytt,Anja Scheytt
42,18.39,-12.32,Away,Shot,17,2,Germany,SPG,SEILER Sara,1,Torino,Group B,2006-02-11,Finland,Germany,Sara Seiler,Sara Seiler
43,9.39,-6.02,Away,Shot,21,2,Germany,SPG,LANZL Michaela,1,Torino,Group B,2006-02-11,Finland,Germany,Michaela Lanzl,Michaela Lanzl
44,22.48,-3.1,Away,Shot,21,2,Germany,SSG,LANZL Michaela,1,Torino,Group B,2006-02-11,Finland,Germany,Michaela Lanzl,Michaela Lanzl
45,20.3,1.92,Away,Shot,21,2,Germany,SSG,LANZL Michaela,1,Torino,Group B,2006-02-11,Finland,Germany,Michaela Lanzl,Michaela Lanzl
46,15.21,-6.66,Away,Shot,24,2,Germany,SSG,FRUHWIRT Stephanie,1,Torino,Group B,2006-02-11,Finland,Germany,Stephanie Fruhwirt,Stephanie Frühwirt
47,10.94,-3.74,Away,Shot,24,2,Germany,SSG,FRUHWIRT Stephanie,1,Torino,Group B,2006-02-11,Finland,Germany,Stephanie Fruhwirt,Stephanie Frühwirt
48,11.21,2.47,Away,Shot,29,2,Germany,SSG,GRUNDMANN Claudia,1,Torino,Group B,2006-02-11,Finland,Germany,Claudia Grundmann,Claudia Grundmann
49,19.3,8.22,Away,Shot,81,2,Germany,SSG,BECKER Maritta,1,Torino,Group B,2006-02-11,Finland,Germany,Maritta Becker,Maritta Becker
50,13.57,-7.02,Home,Shot,3,3,Finland,SPG,LAAKSONEN Emma,1,Torino,Group B,2006-02-11,Finland,Germany,Emma Laaksonen,Emma Laaksonen
51,13.03,-9.3,Home,Shot,3,3,Finland,SPG,LAAKSONEN Emma,1,Torino,Group B,2006-02-11,Finland,Germany,Emma Laaksonen,Emma Laaksonen
52,13.76,-4.83,Home,Shot,3,3,Finland,SPG,LAAKSONEN Emma,1,Torino,Group B,2006-02-11,Finland,Germany,Emma Laaksonen,Emma Laaksonen
53,26.39,-2.73,Home,Shot,4,3,Finland,SSG,PELTTARI Heidi,1,Torino,Group B,2006-02-11,Finland,Germany,Heidi Pelttari,Heidi Pelttari
54,22.39,3.39,Home,Shot,4,3,Finland,SPG,PELTTARI Heidi,1,Torino,Group B,2006-02-11,Finland,Germany,Heidi Pelttari,Heidi Pelttari
55,11.03,-7.2,Home,Shot,5,3,Finland,SSG,KIIPELI Satu,1,Torino,Group B,2006-02-11,Finland,Germany,Satu Kiipeli,Satu Kiipeli
56,18.03,-10.49,Home,Shot,9,3,Finland,SSG,MERTANEN Terhi,1,Torino,Group B,2006-02-11,Finland,Germany,Terhi Mertanen,Terhi Mertanen
57,22.57,-0.36,Home,Shot,10,3,Finland,SPG,FISK Sari,1,Torino,Group B,2006-02-11,Finland,Germany,Sari Fisk,Sari Fisk
58,18.94,-5.01,Home,Shot,15,3,Finland,SPG,HOIKKALA Satu,1,Torino,Group B,2006-02-11,Finland,Germany,Satu Hoikkala,Satu Hoikkala
59,26.21,2.56,Home,Shot,18,3,Finland,SSG,TALLUS Nora,1,Torino,Group B,2006-02-11,Finland,Germany,Nora Tallus,Nora Tallus
60,13.85,3.02,Home,Shot,20,3,Finland,SSG,SIRVIO Saija,1,Torino,Group B,2006-02-11,Finland,Germany,Saija Sirvio,Saija Sirvio
61,23.03,0.28,Home,Shot,20,3,Finland,SPG,SIRVIO Saija,1,Torino,Group B,2006-02-11,Finland,Germany,Saija Sirvio,Saija Sirvio
62,21.57,1.29,Home,Shot,22,3,Finland,SSG,TUOMINEN Saara,1,Torino,Group B,2006-02-11,Finland,Germany,Saara Tuominen,Saara Tuominen
63,6.67,-11.95,Home,Shot,24,3,Finland,SSG,KOVALAINEN Kati,1,Torino,Group B,2006-02-11,Finland,Germany,Kati Kovalainen,Kati Kovalainen
64,11.21,-9.76,Home,Shot,24,3,Finland,SPG,KOVALAINEN Kati,1,Torino,Group B,2006-02-11,Finland,Germany,Kati Kovalainen,Kati Kovalainen
65,8.12,-5.11,Home,Shot,24,3,Finland,SPG,KOVALAINEN Kati,1,Torino,Group B,2006-02-11,Finland,Germany,Kati Kovalainen,Kati Kovalainen
66,19.75,1.74,Home,Shot,25,3,Finland,SSG,PEHKONEN Mari,1,Torino,Group B,2006-02-11,Finland,Germany,Mari Pehkonen,Mari Pehkonen
67,17.57,-2.91,Home,Goal,27,3,Finland,Goals,PALVILA Marja Helena,1,Torino,Group B,2006-02-11,Finland,Germany,Marja-Helena Palvila,Marja-Helena Pälvilä
68,22.66,2.84,Away,Shot,12,3,Germany,SSG,GOTZ Susann,1,Torino,Group B,2006-02-11,Finland,Germany,Susann Gotz,Susann Götz
69,4.85,10.78,Away,Shot,15,3,Germany,SPG,RITTER Nina,1,Torino,Group B,2006-02-11,Finland,Germany,Nina Ritter,Nina Ritter
70,22.3,0.46,Away,Shot,17,3,Germany,SSG,SEILER Sara,1,Torino,Group B,2006-02-11,Finland,Germany,Sara Seiler,Sara Seiler
71,16.39,8.59,Away,Shot,21,3,Germany,SPG,LANZL Michaela,1,Torino,Group B,2006-02-11,Finland,Germany,Michaela Lanzl,Michaela Lanzl
72,15.94,-3.01,Away,Shot,21,3,Germany,SSG,LANZL Michaela,1,Torino,Group B,2006-02-11,Finland,Germany,Michaela Lanzl,Michaela Lanzl
73,0.76,0.83,Away,Shot,23,3,Germany,SSG,KRUCK Sabrina,1,Torino,Group B,2006-02-11,Finland,Germany,Sabrina Kruck,Sabrina Kruck
74,11.21,6.67,Away,Shot,81,3,Germany,SSG,BECKER Maritta,1,Torino,Group B,2006-02-11,Finland,Germany,Maritta Becker,Maritta Becker
75,19.85,1.92,Away,Shot,81,3,Germany,SSG,BECKER Maritta,1,Torino,Group B,2006-02-11,Finland,Germany,Maritta Becker,Maritta Becker
76,22.39,-0.63,Away,Shot,81,3,Germany,SSG,BECKER Maritta,1,Torino,Group B,2006-02-11,Finland,Germany,Maritta Becker,Maritta Becker
77,23.2,3.11,Home,Shot,24,1,Sweden,SSG,JANSSON Nanna,2,Torino,Group A,2006-02-11,Sweden,Russia,Nanna Jansson,Nanna Jansson
78,16.84,9.05,Home,Shot,24,1,Sweden,SSG,JANSSON Nanna,2,Torino,Group A,2006-02-11,Sweden,Russia,Nanna Jansson,Nanna Jansson
79,20.93,8.59,Home,Shot,7,1,Sweden,SSG,ROOTH Maria,2,Torino,Group A,2006-02-11,Sweden,Russia,Maria Rooth,Maria Rooth
80,11.83,-4.21,Home,Shot,7,1,Sweden,SPG,ROOTH Maria,2,Torino,Group A,2006-02-11,Sweden,Russia,Maria Rooth,Maria Rooth
81,17.11,-9.06,Home,Shot,8,1,Sweden,SSG,HOLST Erika,2,Torino,Group A,2006-02-11,Sweden,Russia,Erika Holst,Erika Holst
82,18.11,0.91,Home,Shot,15,1,Sweden,SSG,TIMGLAS Katarina,2,Torino,Group A,2006-02-11,Sweden,Russia,Katarina Timglas,Katarina Timglas
83,14.29,1,Home,Shot,16,1,Sweden,SPG,WINBERG Pernilla,2,Torino,Group A,2006-02-11,Sweden,Russia,Pernilla Winberg,Pernilla Winberg
84,16.65,-0.74,Home,Shot,16,1,Sweden,SPG,WINBERG Pernilla,2,Torino,Group A,2006-02-11,Sweden,Russia,Pernilla Winberg,Pernilla Winberg
85,14.83,-3.39,Home,Shot,28,1,Sweden,SSG,RUNDQVIST Danijela,2,Torino,Group A,2006-02-11,Sweden,Russia,Danijela Rundqvist,Danijela Rundqvist
86,9.46,1.18,Home,Shot,27,1,Sweden,SSG,LINDBERG Ylva,2,Torino,Group A,2006-02-11,Sweden,Russia,Ylva Lindberg,Ylva Lindberg
87,7.91,1.18,Home,Shot,27,1,Sweden,SPG,LINDBERG Ylva,2,Torino,Group A,2006-02-11,Sweden,Russia,Ylva Lindberg,Ylva Lindberg
88,11.92,6.12,Home,Shot,27,1,Sweden,SPG,LINDBERG Ylva,2,Torino,Group A,2006-02-11,Sweden,Russia,Ylva Lindberg,Ylva Lindberg
89,7.27,3.19,Home,Shot,23,1,Sweden,SSG,ANDERSSON Gunilla,2,Torino,Group A,2006-02-11,Sweden,Russia,Gunilla Andersson,Gunilla Andersson
90,8.55,4.93,Home,Shot,23,1,Sweden,SSG,ANDERSSON Gunilla,2,Torino,Group A,2006-02-11,Sweden,Russia,Gunilla Andersson,Gunilla Andersson
91,26.03,1.18,Away,Shot,21,1,Russia,SSG,TREFILOVA Svetlana,2,Torino,Group A,2006-02-11,Sweden,Russia,Svetlana Trefilova,Svetlana Trefilova
92,22.94,-2.39,Away,Shot,21,1,Russia,SSG,TREFILOVA Svetlana,2,Torino,Group A,2006-02-11,Sweden,Russia,Svetlana Trefilova,Svetlana Trefilova
93,25.12,-2.39,Away,Shot,11,1,Russia,SSG,SOTNIKOVA Tatiana,2,Torino,Group A,2006-02-11,Sweden,Russia,Tatiana Sotnikova,Tatiana Sotnikova
94,18.57,-1.38,Away,Shot,11,1,Russia,SPG,SOTNIKOVA Tatiana,2,Torino,Group A,2006-02-11,Sweden,Russia,Tatiana Sotnikova,Tatiana Sotnikova
95,24.12,0.72,Away,Shot,10,1,Russia,SPG,MISHINA Larisa,2,Torino,Group A,2006-02-11,Sweden,Russia,Larisa Mishina,Larisa Mishina
96,19.57,3.92,Away,Shot,10,1,Russia,SSG,MISHINA Larisa,2,Torino,Group A,2006-02-11,Sweden,Russia,Larisa Mishina,Larisa Mishina
97,21.57,-0.1,Away,Shot,23,1,Russia,SPG,BURINA Tatiana,2,Torino,Group A,2006-02-11,Sweden,Russia,Tatiana Burina,Tatiana Burina
98,25.03,10.69,Away,Shot,23,1,Russia,SSG,BURINA Tatiana,2,Torino,Group A,2006-02-11,Sweden,Russia,Tatiana Burina,Tatiana Burina
99,23.58,4.29,Away,Shot,25,1,Russia,SSG,PASHKEVICH Ekaterina,2,Torino,Group A,2006-02-11,Sweden,Russia,Ekaterina Pashkevich,Ekaterina Pashkevich
100,11.65,1.73,Away,Shot,25,1,Russia,SSG,PASHKEVICH Ekaterina,2,Torino,Group A,2006-02-11,Sweden,Russia,Ekaterina Pashkevich,Ekaterina Pashkevich
101,16.2,1.27,Away,Shot,14,1,Russia,SSG,PETROVSKAYA Kristina,2,Torino,Group A,2006-02-11,Sweden,Russia,Kristina Petrovskaya,Kristina Petrovskaya
102,12.83,3.01,Away,Shot,14,1,Russia,SPG,PETROVSKAYA Kristina,2,Torino,Group A,2006-02-11,Sweden,Russia,Kristina Petrovskaya,Kristina Petrovskaya
103,17.47,-10.89,Away,Shot,15,1,Russia,SSG,PERMYAKOVA Olga,2,Torino,Group A,2006-02-11,Sweden,Russia,Olga Permyakova,Olga Permyakova
104,10.37,-10.07,Away,Shot,16,1,Russia,SSG,KAPUSTINA Alexandra,2,Torino,Group A,2006-02-11,Sweden,Russia,Alexandra Kapustina,Alexandra Kapustina
105,10.46,-1.75,Away,Shot,29,1,Russia,SSG,SHCHELCHKOVA Zhanna,2,Torino,Group A,2006-02-11,Sweden,Russia,Zhanna Schelchkova,Zhanna Schelchkova
106,10.55,-0.19,Away,Shot,29,1,Russia,SSG,SHCHELCHKOVA Zhanna,2,Torino,Group A,2006-02-11,Sweden,Russia,Zhanna Schelchkova,Zhanna Schelchkova
107,26.58,4.29,Home,Shot,28,2,Sweden,SSG,RUNDQVIST Danijela,2,Torino,Group A,2006-02-11,Sweden,Russia,Danijela Rundqvist,Danijela Rundqvist
108,24.12,8.13,Home,Shot,28,2,Sweden,SPG,RUNDQVIST Danijela,2,Torino,Group A,2006-02-11,Sweden,Russia,Danijela Rundqvist,Danijela Rundqvist
109,24.58,-6.23,Home,Shot,28,2,Sweden,SSG,RUNDQVIST Danijela,2,Torino,Group A,2006-02-11,Sweden,Russia,Danijela Rundqvist,Danijela Rundqvist
110,19.66,5.66,Home,Shot,28,2,Sweden,SPG,RUNDQVIST Danijela,2,Torino,Group A,2006-02-11,Sweden,Russia,Danijela Rundqvist,Danijela Rundqvist
111,22.66,0.08,Home,Shot,8,2,Sweden,SSG,HOLST Erika,2,Torino,Group A,2006-02-11,Sweden,Russia,Erika Holst,Erika Holst
112,18.11,9.87,Home,Shot,8,2,Sweden,SSG,HOLST Erika,2,Torino,Group A,2006-02-11,Sweden,Russia,Erika Holst,Erika Holst
113,17.75,3.65,Home,Shot,8,2,Sweden,SPG,HOLST Erika,2,Torino,Group A,2006-02-11,Sweden,Russia,Erika Holst,Erika Holst
114,21.85,-0.92,Home,Goal,15,2,Sweden,Goals,TIMGLAS Katarina,2,Torino,Group A,2006-02-11,Sweden,Russia,Katarina Timglas,Katarina Timglas
115,20.93,-1.84,Home,Shot,7,2,Sweden,SPG,ROOTH Maria,2,Torino,Group A,2006-02-11,Sweden,Russia,Maria Rooth,Maria Rooth
116,16.02,8.04,Home,Shot,7,2,Sweden,SSG,ROOTH Maria,2,Torino,Group A,2006-02-11,Sweden,Russia,Maria Rooth,Maria Rooth
117,20.39,9.23,Home,Shot,7,2,Sweden,SSG,ROOTH Maria,2,Torino,Group A,2006-02-11,Sweden,Russia,Maria Rooth,Maria Rooth
118,17.2,4.56,Home,Goal,24,2,Sweden,Goals,JANSSON Nanna,2,Torino,Group A,2006-02-11,Sweden,Russia,Nanna Jansson,Nanna Jansson
119,12.74,1.46,Home,Shot,25,2,Sweden,SSG,SJOLANDER Therese,2,Torino,Group A,2006-02-11,Sweden,Russia,Therese Sjolander,Therése Sjölander
120,24.39,-2.2,Away,Shot,10,2,Russia,SSG,MISHINA Larisa,2,Torino,Group A,2006-02-11,Sweden,Russia,Larisa Mishina,Larisa Mishina
121,24.12,2.37,Away,Shot,24,2,Russia,SSG,GAVRILOVA Iya,2,Torino,Group A,2006-02-11,Sweden,Russia,Iya Gavrilova,Iya Gavrilova
122,16.02,3.65,Away,Shot,24,2,Russia,SSG,GAVRILOVA Iya,2,Torino,Group A,2006-02-11,Sweden,Russia,Iya Gavrilova,Iya Gavrilova
123,20.11,-8.7,Away,Shot,23,2,Russia,SSG,BURINA Tatiana,2,Torino,Group A,2006-02-11,Sweden,Russia,Tatiana Burina,Tatiana Burina
124,11.46,-4.85,Away,Shot,23,2,Russia,SPG,BURINA Tatiana,2,Torino,Group A,2006-02-11,Sweden,Russia,Tatiana Burina,Tatiana Burina
125,22.57,-0.56,Away,Shot,17,2,Russia,SSG,SMOLENTSEVA Ekaterina,2,Torino,Group A,2006-02-11,Sweden,Russia,Ekaterina Smolentseva,Ekaterina Smolentseva
126,14.01,-10.43,Away,Shot,17,2,Russia,SSG,SMOLENTSEVA Ekaterina,2,Torino,Group A,2006-02-11,Sweden,Russia,Ekaterina Smolentseva,Ekaterina Smolentseva
127,14.2,1.27,Away,Shot,17,2,Russia,SSG,SMOLENTSEVA Ekaterina,2,Torino,Group A,2006-02-11,Sweden,Russia,Ekaterina Smolentseva,Ekaterina Smolentseva
128,20.93,0.54,Away,Shot,28,2,Russia,SPG,TRETIYAKOVA Oxana,2,Torino,Group A,2006-02-11,Sweden,Russia,Oxana Tretiyakova,Oxana Tretiyakova
129,20.66,-3.57,Away,Shot,28,2,Russia,SSG,TRETIYAKOVA Oxana,2,Torino,Group A,2006-02-11,Sweden,Russia,Oxana Tretiyakova,Oxana Tretiyakova
130,18.57,-2.2,Away,Shot,12,2,Russia,SPG,GLADYSHEVA Yulia,2,Torino,Group A,2006-02-11,Sweden,Russia,Yulia Gladysheva,Yulia Gladysheva
131,13.92,-7.87,Away,Shot,27,2,Russia,SSG,BYALKOVSKAYA Elena,2,Torino,Group A,2006-02-11,Sweden,Russia,Elena Byalkovskaya,Elena Byalkovskaya
132,9,6.48,Away,Shot,25,2,Russia,SSG,PASHKEVICH Ekaterina,2,Torino,Group A,2006-02-11,Sweden,Russia,Ekaterina Pashkevich,Ekaterina Pashkevich
133,17.93,12.25,Away,Goal,21,2,Russia,Goals,TREFILOVA Svetlana,2,Torino,Group A,2006-02-11,Sweden,Russia,Svetlana Trefilova,Svetlana Trefilova
134,22.76,-1.38,Home,Shot,28,3,Sweden,SSG,RUNDQVIST Danijela,2,Torino,Group A,2006-02-11,Sweden,Russia,Danijela Rundqvist,Danijela Rundqvist
135,15.56,-6.68,Home,Shot,8,3,Sweden,SSG,HOLST Erika,2,Torino,Group A,2006-02-11,Sweden,Russia,Erika Holst,Erika Holst
136,17.75,3.74,Home,Shot,8,3,Sweden,SPG,HOLST Erika,2,Torino,Group A,2006-02-11,Sweden,Russia,Erika Holst,Erika Holst
137,19.02,4.75,Home,Shot,15,3,Sweden,SSG,TIMGLAS Katarina,2,Torino,Group A,2006-02-11,Sweden,Russia,Katarina Timglas,Katarina Timglas
138,21.39,8.77,Home,Shot,7,3,Sweden,SSG,ROOTH Maria,2,Torino,Group A,2006-02-11,Sweden,Russia,Maria Rooth,Maria Rooth
139,10.64,9.05,Home,Goal,7,3,Sweden,Goals,ROOTH Maria,2,Torino,Group A,2006-02-11,Sweden,Russia,Maria Rooth,Maria Rooth
140,10.83,1.82,Home,Shot,23,3,Sweden,SPG,ANDERSSON Gunilla,2,Torino,Group A,2006-02-11,Sweden,Russia,Gunilla Andersson,Gunilla Andersson
141,9.1,0.36,Home,Shot,23,3,Sweden,SPG,ANDERSSON Gunilla,2,Torino,Group A,2006-02-11,Sweden,Russia,Gunilla Andersson,Gunilla Andersson
142,10.1,-10.71,Home,Shot,4,3,Sweden,SSG,ASSERHOLT Jenni,2,Torino,Group A,2006-02-11,Sweden,Russia,Jenni Asserholt,Jenni Asserholt
143,25.67,0.72,Away,Shot,17,3,Russia,SSG,SMOLENTSEVA Ekaterina,2,Torino,Group A,2006-02-11,Sweden,Russia,Ekaterina Smolentseva,Ekaterina Smolentseva
144,15.47,3.74,Away,Shot,17,3,Russia,SSG,SMOLENTSEVA Ekaterina,2,Torino,Group A,2006-02-11,Sweden,Russia,Ekaterina Smolentseva,Ekaterina Smolentseva
145,9.64,3.56,Away,Shot,14,3,Russia,SSG,PETROVSKAYA Kristina,2,Torino,Group A,2006-02-11,Sweden,Russia,Kristina Petrovskaya,Kristina Petrovskaya
146,24.49,9.32,Away,Shot,12,3,Russia,SSG,GLADYSHEVA Yulia,2,Torino,Group A,2006-02-11,Sweden,Russia,Yulia Gladysheva,Yulia Gladysheva
147,25.31,1.46,Away,Shot,25,3,Russia,SPG,PASHKEVICH Ekaterina,2,Torino,Group A,2006-02-11,Sweden,Russia,Ekaterina Pashkevich,Ekaterina Pashkevich
148,22.39,-3.21,Away,Shot,25,3,Russia,SSG,PASHKEVICH Ekaterina,2,Torino,Group A,2006-02-11,Sweden,Russia,Ekaterina Pashkevich,Ekaterina Pashkevich
149,21.94,-8.51,Away,Shot,15,3,Russia,SSG,PERMYAKOVA Olga,2,Torino,Group A,2006-02-11,Sweden,Russia,Olga Permyakova,Olga Permyakova
150,15.56,-7.32,Away,Shot,11,3,Russia,SSG,SOTNIKOVA Tatiana,2,Torino,Group A,2006-02-11,Sweden,Russia,Tatiana Sotnikova,Tatiana Sotnikova
151,15.01,-9.34,Away,Shot,27,3,Russia,SSG,BYALKOVSKAYA Elena,2,Torino,Group A,2006-02-11,Sweden,Russia,Elena Byalkovskaya,Elena Byalkovskaya
152,22.6,-8.87,Home,Shot,4,1,United States,SPG,RUGGIERO Angela,3,Torino,Group B,2006-02-11,United States,Switzerland,Angela Ruggiero,Angela Ruggiero
153,14.77,-6.96,Home,Shot,4,1,United States,SSG,RUGGIERO Angela,3,Torino,Group B,2006-02-11,United States,Switzerland,Angela Ruggiero,Angela Ruggiero
154,12.77,-0.76,Home,Shot,4,1,United States,SSG,RUGGIERO Angela,3,Torino,Group B,2006-02-11,United States,Switzerland,Angela Ruggiero,Angela Ruggiero
155,11.22,-0.03,Home,Shot,4,1,United States,SPG,RUGGIERO Angela,3,Torino,Group B,2006-02-11,United States,Switzerland,Angela Ruggiero,Angela Ruggiero
156,9.77,-2.49,Home,Shot,5,1,United States,SPG,WALL Lyndsay,3,Torino,Group B,2006-02-11,United States,Switzerland,Lyndsay Wall,Lyndsay Wall
157,21.94,-0.67,Home,Shot,5,1,United States,SSG,WALL Lyndsay,3,Torino,Group B,2006-02-11,United States,Switzerland,Lyndsay Wall,Lyndsay Wall
158,23.3,-5.5,Home,Shot,7,1,United States,SSG,WENDELL Krissy,3,Torino,Group B,2006-02-11,United States,Switzerland,Krissy Wendell,Krissy Wendell
159,22.49,-4.77,Home,Shot,7,1,United States,SSG,WENDELL Krissy,3,Torino,Group B,2006-02-11,United States,Switzerland,Krissy Wendell,Krissy Wendell
160,22.21,1.79,Home,Shot,7,1,United States,SSG,WENDELL Krissy,3,Torino,Group B,2006-02-11,United States,Switzerland,Krissy Wendell,Krissy Wendell
161,23.94,-4.32,Home,Shot,8,1,United States,SSG,CAHOW Caitlin,3,Torino,Group B,2006-02-11,United States,Switzerland,Caitlin Cahow,Caitlin Cahow
