ID,X,Y,Home_Away,Type,Number,Period,Team,Shot_Type,Name,Game_ID,Olympics,Category,Date,Home_Team,Away_Team,Name_no_Accents,Name_with_Accents
1,24.02,-14.02,Home,Shot,12,1,Japan,SPG,OSAWA Chiho,1,Pyeongchang,Group B,2018-02-10,Japan,Sweden,Chiho Osawa,Chiho Osawa
2,20.11,-8.54,Home,Shot,12,1,Japan,SSG,OSAWA Chiho,1,Pyeongchang,Group B,2018-02-10,Japan,Sweden,Chiho Osawa,Chiho Osawa
3,21.29,-8.17,Home,Shot,21,1,Japan,SSG,KUBO Hanae,1,Pyeongchang,Group B,2018-02-10,Japan,Sweden,Hanae Kubo,Hanae Kubo
4,12.74,-9.54,Home,Shot,2,1,Japan,SPG,KOIKE Shiori,1,Pyeongchang,Group B,2018-02-10,Japan,Sweden,Shiori Koike,Shiori Koike
5,12.92,-6.8,Home,Shot,4,1,Japan,SSG,TOKO Ayaka,1,Pyeongchang,Group B,2018-02-10,Japan,Sweden,Ayaka Toko,Ayaka Toko
6,25.48,-6.89,Home,Shot,14,1,Japan,SSG,TOKO Haruka,1,Pyeongchang,Group B,2018-02-10,Japan,Sweden,Haruka Toko,Haruka Toko
7,26.11,-1.96,Home,Shot,8,1,Japan,SSG,HOSOYAMADA Akane,1,Pyeongchang,Group B,2018-02-10,Japan,Sweden,Akane Hosoyamada,Akane Hosoyamada
8,23.48,-1.6,Home,Shot,19,1,Japan,SSG,SHISHIUCHI Miho,1,Pyeongchang,Group B,2018-02-10,Japan,Sweden,Miho Shishiuchi,Miho Shishiuchi
9,23.39,-0.68,Home,Shot,21,1,Japan,SSG,KUBO Hanae,1,Pyeongchang,Group B,2018-02-10,Japan,Sweden,Hanae Kubo,Hanae Kubo
10,23.48,0.78,Home,Shot,23,1,Japan,SPG,NAKAMURA Ami,1,Pyeongchang,Group B,2018-02-10,Japan,Sweden,Ami Nakamura,Ami Nakamura
11,24.02,2.6,Home,Shot,18,1,Japan,SSG,TAKA Suzuka,1,Pyeongchang,Group B,2018-02-10,Japan,Sweden,Suzuka Taka,Suzuka Taka
12,20.2,0.23,Home,Shot,13,1,Japan,SPG,FUJIMOTO Moeko,1,Pyeongchang,Group B,2018-02-10,Japan,Sweden,Moeko Fujimoto,Moeko Fujimoto
13,19.66,4.25,Home,Shot,7,1,Japan,SPG,HORI Mika,1,Pyeongchang,Group B,2018-02-10,Japan,Sweden,Mika Hori,Mika Hori
14,11.28,9.63,Away,Shot,2,1,Sweden,SPG,ALASALMI Emmy,1,Pyeongchang,Group B,2018-02-10,Japan,Sweden,Emmy Alasalmi,Emmy Alasalmi
15,11.19,7.26,Away,Shot,8,1,Sweden,SPG,SVEDIN Annie,1,Pyeongchang,Group B,2018-02-10,Japan,Sweden,Annie Svedin,Annie Svedin
16,7.1,11.92,Away,Shot,12,1,Sweden,SSG,NYLEN PERSSON Maja,1,Pyeongchang,Group B,2018-02-10,Japan,Sweden,Maja Nylen Persson,Maja Nylén Persson
17,16.65,4.43,Away,Shot,16,1,Sweden,SSG,WINBERG Pernilla,1,Pyeongchang,Group B,2018-02-10,Japan,Sweden,Pernilla Winberg,Pernilla Winberg
18,17.2,-1.78,Away,Shot,23,1,Sweden,SSG,STENBERG Rebecca,1,Pyeongchang,Group B,2018-02-10,Japan,Sweden,Rebecca Stenberg,Rebecca Stenberg
19,23.29,0.05,Away,Shot,23,1,Sweden,SSG,STENBERG Rebecca,1,Pyeongchang,Group B,2018-02-10,Japan,Sweden,Rebecca Stenberg,Rebecca Stenberg
20,23.57,-2.24,Away,Goal,20,1,Sweden,Goals,RASK Fanny,1,Pyeongchang,Group B,2018-02-10,Japan,Sweden,Fanny Rask,Fanny Rask
21,25.3,-2.69,Away,Shot,20,1,Sweden,SSG,RASK Fanny,1,Pyeongchang,Group B,2018-02-10,Japan,Sweden,Fanny Rask,Fanny Rask
22,19.38,-3.79,Away,Shot,23,1,Sweden,SPG,STENBERG Rebecca,1,Pyeongchang,Group B,2018-02-10,Japan,Sweden,Rebecca Stenberg,Rebecca Stenberg
23,22.02,-4.7,Away,Shot,23,1,Sweden,SSG,STENBERG Rebecca,1,Pyeongchang,Group B,2018-02-10,Japan,Sweden,Rebecca Stenberg,Rebecca Stenberg
24,9.19,-6.89,Away,Shot,20,1,Sweden,SSG,RASK Fanny,1,Pyeongchang,Group B,2018-02-10,Japan,Sweden,Fanny Rask,Fanny Rask
25,-7.1,11.64,Home,Shot,21,1,Japan,SSG,KUBO Hanae,1,Pyeongchang,Group B,2018-02-10,Japan,Sweden,Hanae Kubo,Hanae Kubo
26,17.11,13.56,Home,Shot,12,2,Japan,SSG,OSAWA Chiho,1,Pyeongchang,Group B,2018-02-10,Japan,Sweden,Chiho Osawa,Chiho Osawa
27,9.83,10.64,Home,Shot,4,2,Japan,SPG,TOKO Ayaka,1,Pyeongchang,Group B,2018-02-10,Japan,Sweden,Ayaka Toko,Ayaka Toko
28,13.1,7.44,Home,Shot,4,2,Japan,SPG,TOKO Ayaka,1,Pyeongchang,Group B,2018-02-10,Japan,Sweden,Ayaka Toko,Ayaka Toko
29,14.92,7.72,Home,Shot,4,2,Japan,SSG,TOKO Ayaka,1,Pyeongchang,Group B,2018-02-10,Japan,Sweden,Ayaka Toko,Ayaka Toko
30,10.19,1.78,Home,Shot,18,2,Japan,SSG,TAKA Suzuka,1,Pyeongchang,Group B,2018-02-10,Japan,Sweden,Suzuka Taka,Suzuka Taka
31,11.65,0.78,Home,Shot,21,2,Japan,SSG,KUBO Hanae,1,Pyeongchang,Group B,2018-02-10,Japan,Sweden,Hanae Kubo,Hanae Kubo
32,22.57,3.06,Home,Shot,14,2,Japan,SSG,TOKO Haruka,1,Pyeongchang,Group B,2018-02-10,Japan,Sweden,Haruka Toko,Haruka Toko
33,19.38,0.32,Home,Shot,18,2,Japan,SPG,TAKA Suzuka,1,Pyeongchang,Group B,2018-02-10,Japan,Sweden,Suzuka Taka,Suzuka Taka
34,18.02,1.14,Home,Shot,12,2,Japan,SSG,OSAWA Chiho,1,Pyeongchang,Group B,2018-02-10,Japan,Sweden,Chiho Osawa,Chiho Osawa
35,24.2,-1.78,Home,Goal,15,2,Japan,Goals,UKITA Rui,1,Pyeongchang,Group B,2018-02-10,Japan,Sweden,Rui Ukita,Rui Ukita
36,25.3,-4.15,Home,Shot,12,2,Japan,SSG,OSAWA Chiho,1,Pyeongchang,Group B,2018-02-10,Japan,Sweden,Chiho Osawa,Chiho Osawa
37,19.29,-2.6,Home,Shot,8,2,Japan,SSG,HOSOYAMADA Akane,1,Pyeongchang,Group B,2018-02-10,Japan,Sweden,Akane Hosoyamada,Akane Hosoyamada
38,19.29,-9.45,Home,Shot,15,2,Japan,SSG,UKITA Rui,1,Pyeongchang,Group B,2018-02-10,Japan,Sweden,Rui Ukita,Rui Ukita
39,15.83,-10.82,Home,Shot,14,2,Japan,SSG,TOKO Haruka,1,Pyeongchang,Group B,2018-02-10,Japan,Sweden,Haruka Toko,Haruka Toko
40,6.92,-12.19,Away,Shot,24,2,Sweden,SSG,GRAHM Erika,1,Pyeongchang,Group B,2018-02-10,Japan,Sweden,Erika Grahm,Erika Grahm
41,11.01,-10.09,Away,Shot,2,2,Sweden,SSG,ALASALMI Emmy,1,Pyeongchang,Group B,2018-02-10,Japan,Sweden,Emmy Alasalmi,Emmy Alasalmi
42,19.38,-6.35,Away,Shot,26,2,Sweden,SSG,OLSSON Hanna,1,Pyeongchang,Group B,2018-02-10,Japan,Sweden,Hanna Olsson,Hanna Olsson
43,24.48,-3.15,Away,Shot,26,2,Sweden,SSG,OLSSON Hanna,1,Pyeongchang,Group B,2018-02-10,Japan,Sweden,Hanna Olsson,Hanna Olsson
44,15.38,-4.34,Away,Shot,26,2,Sweden,SPG,OLSSON Hanna,1,Pyeongchang,Group B,2018-02-10,Japan,Sweden,Hanna Olsson,Hanna Olsson
45,21.11,-3.24,Away,Shot,26,2,Sweden,SPG,OLSSON Hanna,1,Pyeongchang,Group B,2018-02-10,Japan,Sweden,Hanna Olsson,Hanna Olsson
46,21.84,-2.97,Away,Shot,27,2,Sweden,SSG,NORDIN Emma,1,Pyeongchang,Group B,2018-02-10,Japan,Sweden,Emma Nordin,Emma Nordin
47,19.56,-0.68,Away,Shot,18,2,Sweden,SSG,BORGQVIST Anna,1,Pyeongchang,Group B,2018-02-10,Japan,Sweden,Anna Borgqvist,Anna Borgqvist
48,19.11,1.69,Away,Shot,18,2,Sweden,SPG,BORGQVIST Anna,1,Pyeongchang,Group B,2018-02-10,Japan,Sweden,Anna Borgqvist,Anna Borgqvist
49,23.75,2.24,Away,Shot,21,2,Sweden,SSG,UDEN JOHANSSON Erica,1,Pyeongchang,Group B,2018-02-10,Japan,Sweden,Erica Uden Johansson,Erica Udén Johansson
50,22.75,4.25,Away,Shot,16,2,Sweden,SPG,WINBERG Pernilla,1,Pyeongchang,Group B,2018-02-10,Japan,Sweden,Pernilla Winberg,Pernilla Winberg
51,21.57,4.98,Away,Shot,16,2,Sweden,SSG,WINBERG Pernilla,1,Pyeongchang,Group B,2018-02-10,Japan,Sweden,Pernilla Winberg,Pernilla Winberg
52,12.83,-0.41,Away,Shot,2,2,Sweden,SPG,ALASALMI Emmy,1,Pyeongchang,Group B,2018-02-10,Japan,Sweden,Emmy Alasalmi,Emmy Alasalmi
53,14.2,5.53,Away,Shot,15,2,Sweden,SSG,JOHANSSON Lisa,1,Pyeongchang,Group B,2018-02-10,Japan,Sweden,Lisa Johansson,Lisa Johansson
54,10.74,7.53,Away,Shot,10,2,Sweden,SPG,RAMBOLDT Emilia,1,Pyeongchang,Group B,2018-02-10,Japan,Sweden,Emilia Ramboldt,Emilia Ramboldt
55,8.74,-13.83,Home,Shot,6,3,Japan,SSG,SUZUKI Sena,1,Pyeongchang,Group B,2018-02-10,Japan,Sweden,Sena Suzuki,Sena Suzuki
56,17.38,-7.99,Home,Shot,12,3,Japan,SSG,OSAWA Chiho,1,Pyeongchang,Group B,2018-02-10,Japan,Sweden,Chiho Osawa,Chiho Osawa
57,21.29,-8.26,Home,Shot,14,3,Japan,SSG,TOKO Haruka,1,Pyeongchang,Group B,2018-02-10,Japan,Sweden,Haruka Toko,Haruka Toko
58,16.2,-4.34,Home,Shot,18,3,Japan,SSG,TAKA Suzuka,1,Pyeongchang,Group B,2018-02-10,Japan,Sweden,Suzuka Taka,Suzuka Taka
59,11.47,-3.88,Home,Shot,6,3,Japan,SPG,SUZUKI Sena,1,Pyeongchang,Group B,2018-02-10,Japan,Sweden,Sena Suzuki,Sena Suzuki
60,26.02,-2.51,Home,Shot,21,3,Japan,SSG,KUBO Hanae,1,Pyeongchang,Group B,2018-02-10,Japan,Sweden,Hanae Kubo,Hanae Kubo
61,24.75,-2.6,Home,Shot,10,3,Japan,SSG,YONEYAMA Haruna,1,Pyeongchang,Group B,2018-02-10,Japan,Sweden,Haruna Yoneyama,Haruna Yoneyama
62,23.84,-1.78,Home,Shot,15,3,Japan,SSG,UKITA Rui,1,Pyeongchang,Group B,2018-02-10,Japan,Sweden,Rui Ukita,Rui Ukita
63,24.75,0.96,Home,Shot,13,3,Japan,SSG,FUJIMOTO Moeko,1,Pyeongchang,Group B,2018-02-10,Japan,Sweden,Moeko Fujimoto,Moeko Fujimoto
64,25.48,1.51,Home,Shot,11,3,Japan,SSG,ADACHI Yurie,1,Pyeongchang,Group B,2018-02-10,Japan,Sweden,Yurie Adachi,Yurie Adachi
65,19.47,4.98,Home,Shot,23,3,Japan,SSG,NAKAMURA Ami,1,Pyeongchang,Group B,2018-02-10,Japan,Sweden,Ami Nakamura,Ami Nakamura
66,19.75,8.45,Home,Shot,8,3,Japan,SSG,HOSOYAMADA Akane,1,Pyeongchang,Group B,2018-02-10,Japan,Sweden,Akane Hosoyamada,Akane Hosoyamada
67,15.92,12.1,Away,Shot,16,3,Sweden,SPG,WINBERG Pernilla,1,Pyeongchang,Group B,2018-02-10,Japan,Sweden,Pernilla Winberg,Pernilla Winberg
68,12.74,8.27,Away,Shot,8,3,Sweden,SSG,SVEDIN Annie,1,Pyeongchang,Group B,2018-02-10,Japan,Sweden,Annie Svedin,Annie Svedin
69,22.2,4.43,Away,Shot,20,3,Sweden,SSG,RASK Fanny,1,Pyeongchang,Group B,2018-02-10,Japan,Sweden,Fanny Rask,Fanny Rask
70,19.02,2.69,Away,Shot,15,3,Sweden,SSG,JOHANSSON Lisa,1,Pyeongchang,Group B,2018-02-10,Japan,Sweden,Lisa Johansson,Lisa Johansson
71,24.39,2.69,Away,Shot,26,3,Sweden,SSG,OLSSON Hanna,1,Pyeongchang,Group B,2018-02-10,Japan,Sweden,Hanna Olsson,Hanna Olsson
72,23.48,1.32,Away,Shot,20,3,Sweden,SSG,RASK Fanny,1,Pyeongchang,Group B,2018-02-10,Japan,Sweden,Fanny Rask,Fanny Rask
73,22.93,-1.23,Away,Goal,6,3,Sweden,Goals,HJALMARSSON Sara,1,Pyeongchang,Group B,2018-02-10,Japan,Sweden,Sara Hjalmarsson,Sara Hjalmarsson
74,22.29,-3.42,Away,Shot,12,3,Sweden,SPG,NYLEN PERSSON Maja,1,Pyeongchang,Group B,2018-02-10,Japan,Sweden,Maja Nylen Persson,Maja Nylén Persson
75,22.48,-3.06,Away,Shot,26,3,Sweden,SPG,OLSSON Hanna,1,Pyeongchang,Group B,2018-02-10,Japan,Sweden,Hanna Olsson,Hanna Olsson
76,22.02,-11.28,Away,Shot,23,3,Sweden,SSG,STENBERG Rebecca,1,Pyeongchang,Group B,2018-02-10,Japan,Sweden,Rebecca Stenberg,Rebecca Stenberg
77,5.1,-5.52,Away,Shot,5,3,Sweden,SSG,FALLMAN Johanna,1,Pyeongchang,Group B,2018-02-10,Japan,Sweden,Johanna Fallman,Johanna Fällman
78,12.19,-7.08,Home,Shot,23,1,Switzerland,SPG,BULLO Nicole,2,Pyeongchang,Group B,2018-02-10,Switzerland,Korea,Nicole Bullo,Nicole Bullo
79,10.28,-4.88,Home,Shot,19,1,Switzerland,SSG,MEIER Christine,2,Pyeongchang,Group B,2018-02-10,Switzerland,Korea,Christine Meier,Christine Meier
80,9.1,1.05,Home,Shot,12,1,Switzerland,SPG,RUEDI Lisa,2,Pyeongchang,Group B,2018-02-10,Switzerland,Korea,Lisa Ruedi,Lisa Rüedi
81,18.75,-1.41,Home,Shot,24,1,Switzerland,SSG,WAIDACHER Isabel,2,Pyeongchang,Group B,2018-02-10,Switzerland,Korea,Isabel Waidacher,Isabel Waidacher
82,19.11,3.43,Home,Shot,13,1,Switzerland,SSG,BENZ Sara,2,Pyeongchang,Group B,2018-02-10,Switzerland,Korea,Sara Benz,Sara Benz
83,9.46,5.71,Home,Shot,11,1,Switzerland,SSG,ZOLLINGER Sabrina,2,Pyeongchang,Group B,2018-02-10,Switzerland,Korea,Sabrina Zollinger,Sabrina Zollinger
84,9.37,6.8,Home,Shot,25,1,Switzerland,SSG,MULLER Alina,2,Pyeongchang,Group B,2018-02-10,Switzerland,Korea,Alina Muller,Alina Müller
85,9.37,7.81,Home,Shot,11,1,Switzerland,SSG,ZOLLINGER Sabrina,2,Pyeongchang,Group B,2018-02-10,Switzerland,Korea,Sabrina Zollinger,Sabrina Zollinger
86,8.83,9.18,Home,Shot,19,1,Switzerland,SPG,MEIER Christine,2,Pyeongchang,Group B,2018-02-10,Switzerland,Korea,Christine Meier,Christine Meier
87,21.66,-2.88,Home,Shot,25,1,Switzerland,SSG,MULLER Alina,2,Pyeongchang,Group B,2018-02-10,Switzerland,Korea,Alina Muller,Alina Müller
88,23.02,-3.61,Home,Goal,25,1,Switzerland,Goals,MULLER Alina,2,Pyeongchang,Group B,2018-02-10,Switzerland,Korea,Alina Muller,Alina Müller
89,26.21,-2.6,Home,Goal,25,1,Switzerland,Goals,MULLER Alina,2,Pyeongchang,Group B,2018-02-10,Switzerland,Korea,Alina Muller,Alina Müller
90,24.39,-2.51,Home,Shot,12,1,Switzerland,SSG,RUEDI Lisa,2,Pyeongchang,Group B,2018-02-10,Switzerland,Korea,Lisa Ruedi,Lisa Rüedi
91,24.48,-1.96,Home,Shot,24,1,Switzerland,SPG,WAIDACHER Isabel,2,Pyeongchang,Group B,2018-02-10,Switzerland,Korea,Isabel Waidacher,Isabel Waidacher
92,26.93,-7.08,Home,Shot,14,1,Switzerland,SPG,RASELLI Evelina,2,Pyeongchang,Group B,2018-02-10,Switzerland,Korea,Evelina Raselli,Evelina Raselli
93,24.48,-0.14,Home,Shot,25,1,Switzerland,SSG,MULLER Alina,2,Pyeongchang,Group B,2018-02-10,Switzerland,Korea,Alina Muller,Alina Müller
94,25.3,0.87,Home,Shot,14,1,Switzerland,SSG,RASELLI Evelina,2,Pyeongchang,Group B,2018-02-10,Switzerland,Korea,Evelina Raselli,Evelina Raselli
95,25.21,1.78,Home,Goal,25,1,Switzerland,Goals,MULLER Alina,2,Pyeongchang,Group B,2018-02-10,Switzerland,Korea,Alina Muller,Alina Müller
96,27.3,1.32,Home,Shot,24,1,Switzerland,SSG,WAIDACHER Isabel,2,Pyeongchang,Group B,2018-02-10,Switzerland,Korea,Isabel Waidacher,Isabel Waidacher
97,18.75,-1.05,Away,Shot,17,1,Korea,SPG,HAN Soojin,2,Pyeongchang,Group B,2018-02-10,Switzerland,Korea,Han Soo-jin,Han Soo-jin
98,20.2,-5.89,Away,Shot,10,1,Korea,SSG,CHOI Jiyeon,2,Pyeongchang,Group B,2018-02-10,Switzerland,Korea,Choi Ji-yeon,Choi Ji-yeon
99,16.83,-9.09,Away,Shot,27,1,Korea,SSG,JONG Su Hyon,2,Pyeongchang,Group B,2018-02-10,Switzerland,Korea,Jong Su-hyon,Jong Su-hyon
100,11.28,-13.1,Away,Shot,29,1,Korea,SSG,LEE Jingyu,2,Pyeongchang,Group B,2018-02-10,Switzerland,Korea,Lee Jin-gyu,Lee Jin-gyu
101,16.02,-4.61,Away,Shot,24,2,Korea,SPG,CHO Mihwan,2,Pyeongchang,Group B,2018-02-10,Switzerland,Korea,Cho Mi-hwan,Cho Mi-hwan
102,23.84,-1.96,Away,Shot,29,2,Korea,SSG,LEE Jingyu,2,Pyeongchang,Group B,2018-02-10,Switzerland,Korea,Lee Jin-gyu,Lee Jin-gyu
103,20.93,1.51,Away,Shot,12,2,Korea,SPG,KIM Heewon,2,Pyeongchang,Group B,2018-02-10,Switzerland,Korea,Kim Hee-won,Kim Hee-won
104,23.84,8.9,Home,Shot,88,2,Switzerland,SPG,STAENZ Phoebe,2,Pyeongchang,Group B,2018-02-10,Switzerland,Korea,Phoebe Stanz,Phoebe Stänz
105,27.12,3.7,Home,Shot,14,2,Switzerland,SSG,RASELLI Evelina,2,Pyeongchang,Group B,2018-02-10,Switzerland,Korea,Evelina Raselli,Evelina Raselli
106,23.66,4.25,Home,Goal,88,2,Switzerland,Goals,STAENZ Phoebe,2,Pyeongchang,Group B,2018-02-10,Switzerland,Korea,Phoebe Stanz,Phoebe Stänz
107,21.11,2.42,Home,Shot,88,2,Switzerland,SSG,STAENZ Phoebe,2,Pyeongchang,Group B,2018-02-10,Switzerland,Korea,Phoebe Stanz,Phoebe Stänz
108,20.2,2.79,Home,Shot,25,2,Switzerland,SPG,MULLER Alina,2,Pyeongchang,Group B,2018-02-10,Switzerland,Korea,Alina Muller,Alina Müller
109,17.84,2.97,Home,Shot,14,2,Switzerland,SSG,RASELLI Evelina,2,Pyeongchang,Group B,2018-02-10,Switzerland,Korea,Evelina Raselli,Evelina Raselli
110,19.66,4.43,Home,Shot,25,2,Switzerland,SSG,MULLER Alina,2,Pyeongchang,Group B,2018-02-10,Switzerland,Korea,Alina Muller,Alina Müller
111,9.65,3.79,Home,Shot,7,2,Switzerland,SPG,STALDER Lara,2,Pyeongchang,Group B,2018-02-10,Switzerland,Korea,Lara Stalder,Lara Stalder
112,23.66,1.32,Home,Shot,88,2,Switzerland,SPG,STAENZ Phoebe,2,Pyeongchang,Group B,2018-02-10,Switzerland,Korea,Phoebe Stanz,Phoebe Stänz
113,20.56,0.96,Home,Shot,13,2,Switzerland,SPG,BENZ Sara,2,Pyeongchang,Group B,2018-02-10,Switzerland,Korea,Sara Benz,Sara Benz
114,15.74,0.96,Home,Shot,12,2,Switzerland,SSG,RUEDI Lisa,2,Pyeongchang,Group B,2018-02-10,Switzerland,Korea,Lisa Ruedi,Lisa Rüedi
115,13.92,-0.32,Home,Shot,7,2,Switzerland,SSG,STALDER Lara,2,Pyeongchang,Group B,2018-02-10,Switzerland,Korea,Lara Stalder,Lara Stalder
116,15.56,-2.42,Home,Goal,25,2,Switzerland,Goals,MULLER Alina,2,Pyeongchang,Group B,2018-02-10,Switzerland,Korea,Alina Muller,Alina Müller
117,20.47,-0.87,Home,Shot,12,2,Switzerland,SSG,RUEDI Lisa,2,Pyeongchang,Group B,2018-02-10,Switzerland,Korea,Lisa Ruedi,Lisa Rüedi
118,20.38,0.59,Home,Shot,13,2,Switzerland,SSG,BENZ Sara,2,Pyeongchang,Group B,2018-02-10,Switzerland,Korea,Sara Benz,Sara Benz
119,21.57,-0.04,Home,Shot,13,2,Switzerland,SSG,BENZ Sara,2,Pyeongchang,Group B,2018-02-10,Switzerland,Korea,Sara Benz,Sara Benz
120,21.84,-1.78,Home,Shot,13,2,Switzerland,SSG,BENZ Sara,2,Pyeongchang,Group B,2018-02-10,Switzerland,Korea,Sara Benz,Sara Benz
121,19.11,-1.23,Home,Shot,25,2,Switzerland,SSG,MULLER Alina,2,Pyeongchang,Group B,2018-02-10,Switzerland,Korea,Alina Muller,Alina Müller
122,19.93,-1.32,Home,Shot,88,2,Switzerland,SSG,STAENZ Phoebe,2,Pyeongchang,Group B,2018-02-10,Switzerland,Korea,Phoebe Stanz,Phoebe Stänz
123,20.56,-2.24,Home,Shot,14,2,Switzerland,SSG,RASELLI Evelina,2,Pyeongchang,Group B,2018-02-10,Switzerland,Korea,Evelina Raselli,Evelina Raselli
124,20.38,-3.42,Home,Goal,88,2,Switzerland,Goals,STAENZ Phoebe,2,Pyeongchang,Group B,2018-02-10,Switzerland,Korea,Phoebe Stanz,Phoebe Stänz
125,18.38,-3.61,Home,Shot,18,2,Switzerland,SSG,ALLEMANN Tess,2,Pyeongchang,Group B,2018-02-10,Switzerland,Korea,Tess Allemann,Tess Allemann
126,22.29,-2.6,Home,Shot,16,2,Switzerland,SSG,WAIDACHER Nina,2,Pyeongchang,Group B,2018-02-10,Switzerland,Korea,Nina Waidacher,Nina Waidacher
127,13.1,-7.08,Home,Shot,19,3,Switzerland,SPG,MEIER Christine,2,Pyeongchang,Group B,2018-02-10,Switzerland,Korea,Christine Meier,Christine Meier
128,14.92,-6.89,Home,Shot,7,3,Switzerland,SPG,STALDER Lara,2,Pyeongchang,Group B,2018-02-10,Switzerland,Korea,Lara Stalder,Lara Stalder
129,22.84,-3.79,Home,Shot,88,3,Switzerland,SSG,STAENZ Phoebe,2,Pyeongchang,Group B,2018-02-10,Switzerland,Korea,Phoebe Stanz,Phoebe Stänz
130,22.38,-3.24,Home,Shot,25,3,Switzerland,SSG,MULLER Alina,2,Pyeongchang,Group B,2018-02-10,Switzerland,Korea,Alina Muller,Alina Müller
131,24.93,-2.78,Home,Shot,88,3,Switzerland,SSG,STAENZ Phoebe,2,Pyeongchang,Group B,2018-02-10,Switzerland,Korea,Phoebe Stanz,Phoebe Stänz
132,27.02,-3.06,Home,Shot,13,3,Switzerland,SPG,BENZ Sara,2,Pyeongchang,Group B,2018-02-10,Switzerland,Korea,Sara Benz,Sara Benz
133,26.3,-2.24,Home,Shot,13,3,Switzerland,SSG,BENZ Sara,2,Pyeongchang,Group B,2018-02-10,Switzerland,Korea,Sara Benz,Sara Benz
134,26.02,-1.69,Home,Shot,13,3,Switzerland,SSG,BENZ Sara,2,Pyeongchang,Group B,2018-02-10,Switzerland,Korea,Sara Benz,Sara Benz
135,24.2,-2.33,Home,Shot,7,3,Switzerland,SSG,STALDER Lara,2,Pyeongchang,Group B,2018-02-10,Switzerland,Korea,Lara Stalder,Lara Stalder
136,23.29,-1.23,Home,Shot,18,3,Switzerland,SSG,ALLEMANN Tess,2,Pyeongchang,Group B,2018-02-10,Switzerland,Korea,Tess Allemann,Tess Allemann
137,25.02,-0.87,Home,Shot,14,3,Switzerland,SSG,RASELLI Evelina,2,Pyeongchang,Group B,2018-02-10,Switzerland,Korea,Evelina Raselli,Evelina Raselli
138,23.84,-0.23,Home,Shot,24,3,Switzerland,SSG,WAIDACHER Isabel,2,Pyeongchang,Group B,2018-02-10,Switzerland,Korea,Isabel Waidacher,Isabel Waidacher
139,25.48,0.23,Home,Shot,24,3,Switzerland,SSG,WAIDACHER Isabel,2,Pyeongchang,Group B,2018-02-10,Switzerland,Korea,Isabel Waidacher,Isabel Waidacher
140,25.84,0.59,Home,Shot,13,3,Switzerland,SSG,BENZ Sara,2,Pyeongchang,Group B,2018-02-10,Switzerland,Korea,Sara Benz,Sara Benz
141,23.84,0.96,Home,Shot,8,3,Switzerland,SSG,GASS Nicole,2,Pyeongchang,Group B,2018-02-10,Switzerland,Korea,Nicole Gass,Nicole Gass
142,25.21,1.14,Home,Shot,25,3,Switzerland,SSG,MULLER Alina,2,Pyeongchang,Group B,2018-02-10,Switzerland,Korea,Alina Muller,Alina Müller
143,25.39,1.6,Home,Goal,7,3,Switzerland,Goals,STALDER Lara,2,Pyeongchang,Group B,2018-02-10,Switzerland,Korea,Lara Stalder,Lara Stalder
144,19.29,-1.41,Home,Shot,88,3,Switzerland,SSG,STAENZ Phoebe,2,Pyeongchang,Group B,2018-02-10,Switzerland,Korea,Phoebe Stanz,Phoebe Stänz
145,20.75,-0.78,Home,Shot,14,3,Switzerland,SSG,RASELLI Evelina,2,Pyeongchang,Group B,2018-02-10,Switzerland,Korea,Evelina Raselli,Evelina Raselli
146,18.93,0.14,Home,Shot,14,3,Switzerland,SSG,RASELLI Evelina,2,Pyeongchang,Group B,2018-02-10,Switzerland,Korea,Evelina Raselli,Evelina Raselli
147,21.47,2.33,Home,Shot,25,3,Switzerland,SSG,MULLER Alina,2,Pyeongchang,Group B,2018-02-10,Switzerland,Korea,Alina Muller,Alina Müller
148,11.92,-3.42,Home,Goal,7,3,Switzerland,Goals,STALDER Lara,2,Pyeongchang,Group B,2018-02-10,Switzerland,Korea,Lara Stalder,Lara Stalder
149,13.1,-1.05,Home,Shot,8,3,Switzerland,SSG,GASS Nicole,2,Pyeongchang,Group B,2018-02-10,Switzerland,Korea,Nicole Gass,Nicole Gass
150,15.11,6.35,Home,Shot,8,3,Switzerland,SPG,GASS Nicole,2,Pyeongchang,Group B,2018-02-10,Switzerland,Korea,Nicole Gass,Nicole Gass
151,11.47,7.72,Home,Shot,8,3,Switzerland,SPG,GASS Nicole,2,Pyeongchang,Group B,2018-02-10,Switzerland,Korea,Nicole Gass,Nicole Gass
152,19.75,5.34,Away,Shot,29,3,Korea,SSG,LEE Jingyu,2,Pyeongchang,Group B,2018-02-10,Switzerland,Korea,Lee Jin-gyu,Lee Jin-gyu
153,20.11,3.88,Away,Shot,4,3,Korea,SSG,KIM Un Hyang,2,Pyeongchang,Group B,2018-02-10,Switzerland,Korea,Kim Un-hyang,Kim Un-hyang
154,16.38,2.06,Away,Shot,29,3,Korea,SSG,LEE Jingyu,2,Pyeongchang,Group B,2018-02-10,Switzerland,Korea,Lee Jin-gyu,Lee Jin-gyu
155,24.39,-1.96,Away,Shot,5,3,Korea,SSG,PARK Caroline Nancy,2,Pyeongchang,Group B,2018-02-10,Switzerland,Korea,Caroline Park,Caroline Park
156,11.28,-11.83,Away,Shot,4,3,Korea,SPG,KIM Un Hyang,2,Pyeongchang,Group B,2018-02-10,Switzerland,Korea,Kim Un-hyang,Kim Un-hyang
