ID,X,Y,Home_Away,Type,Number,Period,Team,Shot_Type,Name,Game_ID,Olympics,Category,Date,Home_Team,Away_Team,Name_no_Accents,Name_with_Accents
581,13.49,-3.77,Away,Shot,4,3,Canada,SSP,KELLAR Becky,5,Salt Lake City 2002,Group A,2002-02-13,Russia,Canada,Becky Kellar,Becky Kellar
582,17.85,-4.31,Away,Shot,17,3,Canada,SPG,BOTTERILL Jennifer,5,Salt Lake City 2002,Group A,2002-02-13,Russia,Canada,Jennifer Botterill,Jennifer Botterill
583,19.49,-3.22,Away,Shot,16,3,Canada,SSP,HEFFORD Jayna,5,Salt Lake City 2002,Group A,2002-02-13,Russia,Canada,Jayna Hefford,Jayna Hefford
584,16.3,-3.13,Away,Shot,15,3,Canada,SSP,GOYETTE Danielle,5,Salt Lake City 2002,Group A,2002-02-13,Russia,Canada,Danielle Goyette,Danielle Goyette
585,8.22,-2.49,Away,Shot,4,3,Canada,SSP,KELLAR Becky,5,Salt Lake City 2002,Group A,2002-02-13,Russia,Canada,Becky Kellar,Becky Kellar
586,9.31,-1.21,Away,Shot,91,3,Canada,SSP,HEANEY Geraldine,5,Salt Lake City 2002,Group A,2002-02-13,Russia,Canada,Geraldine Heaney,Geraldine Heaney
587,11.49,-0.94,Away,Shot,6,3,Canada,SSG,BRISSON Therese,5,Salt Lake City 2002,Group A,2002-02-13,Russia,Canada,Therese Brisson,Thérèse Brisson
588,14.21,1.07,Away,Shot,13,3,Canada,SPG,OUELLETTE Caroline,5,Salt Lake City 2002,Group A,2002-02-13,Russia,Canada,Caroline Ouellette,Caroline Ouellette
589,17.85,-2.13,Away,Shot,7,3,Canada,SPG,PIPER Cherie,5,Salt Lake City 2002,Group A,2002-02-13,Russia,Canada,Cherie Piper,Cherie Piper
590,17.94,-0.67,Away,Shot,13,3,Canada,SSG,OUELLETTE Caroline,5,Salt Lake City 2002,Group A,2002-02-13,Russia,Canada,Caroline Ouellette,Caroline Ouellette
591,17.85,-0.03,Away,Shot,12,3,Canada,SSP,DUPUIS Lori,5,Salt Lake City 2002,Group A,2002-02-13,Russia,Canada,Lori Dupuis,Lori Dupuis
592,18.58,0.43,Away,Shot,23,3,Canada,SSG,ANTAL Dana,5,Salt Lake City 2002,Group A,2002-02-13,Russia,Canada,Dana Antal,Dana Antal
593,18.76,1.52,Away,Shot,22,3,Canada,SSG,WICKENHEISER Hayley,5,Salt Lake City 2002,Group A,2002-02-13,Russia,Canada,Hayley Wickenheiser,Hayley Wickenheiser
594,19.94,0.79,Away,Goal,15,3,Canada,Goals,GOYETTE Danielle,5,Salt Lake City 2002,Group A,2002-02-13,Russia,Canada,Danielle Goyette,Danielle Goyette
595,21.03,1.89,Away,Goal,17,3,Canada,Goals,BOTTERILL Jennifer,5,Salt Lake City 2002,Group A,2002-02-13,Russia,Canada,Jennifer Botterill,Jennifer Botterill
596,20.49,1.98,Away,Shot,15,3,Canada,SSG,GOYETTE Danielle,5,Salt Lake City 2002,Group A,2002-02-13,Russia,Canada,Danielle Goyette,Danielle Goyette
597,22.49,2.98,Away,Shot,23,3,Canada,SSG,ANTAL Dana,5,Salt Lake City 2002,Group A,2002-02-13,Russia,Canada,Dana Antal,Dana Antal
598,24.12,2.89,Away,Shot,16,3,Canada,SSG,HEFFORD Jayna,5,Salt Lake City 2002,Group A,2002-02-13,Russia,Canada,Jayna Hefford,Jayna Hefford
599,24.12,1.52,Away,Shot,5,3,Canada,SSG,SOSTORICS Colleen,5,Salt Lake City 2002,Group A,2002-02-13,Russia,Canada,Colleen Sostorics,Colleen Sostorics
600,23.3,0.61,Away,Shot,16,3,Canada,SSG,HEFFORD Jayna,5,Salt Lake City 2002,Group A,2002-02-13,Russia,Canada,Jayna Hefford,Jayna Hefford
601,23.3,-0.76,Away,Shot,15,3,Canada,SSG,GOYETTE Danielle,5,Salt Lake City 2002,Group A,2002-02-13,Russia,Canada,Danielle Goyette,Danielle Goyette
602,24.12,-1.94,Away,Shot,15,3,Canada,SPG,GOYETTE Danielle,5,Salt Lake City 2002,Group A,2002-02-13,Russia,Canada,Danielle Goyette,Danielle Goyette
603,13.24,9.24,Home,Shot,25,1,Sweden,SSG,SJOLANDER Therese,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Therese Sjolander,Therese Sjölander
604,11.05,5.13,Home,Shot,23,1,Sweden,SSP,ANDERSSON Gunilla,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Gunilla Andersson,Gunilla Andersson
605,15.52,6.59,Home,Shot,7,1,Sweden,SSG,ROTH Maria,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Maria Rooth,Maria Rooth
606,19.89,6.86,Home,Shot,19,1,Sweden,SPG,ALMBLAD Lotta,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Lotta Almblad,Lotta Almblad
607,8.5,-12.68,Home,Shot,17,1,Sweden,SSP,EDSTRAND Ann-Louise,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Ann-Louise Edstrand,Ann-Louise Edstrand
608,15.61,-7.47,Home,Shot,18,1,Sweden,SSG,PETTERSSON Josefin,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Josefin Pettersson,Josefin Pettersson
609,20.07,-7.84,Home,Shot,19,1,Sweden,SSG,ALMBLAD Lotta,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Lotta Almblad,Lotta Almblad
610,19.8,-6.19,Home,Shot,21,1,Sweden,SSG,ELFSBERG Joa,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Joa Elfsberg,Joa Elfsberg
611,19.16,-5.74,Home,Shot,21,1,Sweden,SSP,ELFSBERG Joa,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Joa Elfsberg,Joa Elfsberg
612,24.62,-6.38,Home,Shot,18,1,Sweden,SSG,PETTERSSON Josefin,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Josefin Pettersson,Josefin Pettersson
613,15.42,-1.26,Home,Shot,29,1,Sweden,SSG,LINDSTROM Ulrica,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Ulrica Lindstrom,Ulrica Lindström
614,17.43,-0.08,Home,Shot,27,1,Sweden,SPG,LINDBERG Ylva,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Ylva Lindberg,Ylva Lindberg
615,19.16,1.38,Home,Shot,14,1,Sweden,SSP,BERGSTRAND Kristina,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Kristina Bergstrand,Kristina Bergstrand
616,20.89,2.3,Home,Shot,7,1,Sweden,SSG,ROTH Maria,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Maria Rooth,Maria Rooth
617,22.44,3.76,Home,Shot,25,1,Sweden,SSP,SJOLANDER Therese,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Therese Sjolander,Therese Sjölander
618,19.61,-0.08,Home,Shot,14,1,Sweden,SSG,BERGSTRAND Kristina,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Kristina Bergstrand,Kristina Bergstrand
619,20.16,-1.17,Home,Shot,29,1,Sweden,SPG,LINDSTROM Ulrica,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Ulrica Lindstrom,Ulrica Lindström
620,20.89,-2.63,Home,Shot,7,1,Sweden,SSP,ROTH Maria,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Maria Rooth,Maria Rooth
621,23.26,-3.36,Home,Shot,21,1,Sweden,SSP,ELFSBERG Joa,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Joa Elfsberg,Joa Elfsberg
622,23.71,-4.28,Home,Goal,7,1,Sweden,Goals,ROTH Maria,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Maria Rooth,Maria Rooth
623,25.99,1.2,Home,Shot,7,1,Sweden,SSG,ROTH Maria,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Maria Rooth,Maria Rooth
624,24.08,0.75,Home,Shot,19,1,Sweden,SSG,ALMBLAD Lotta,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Lotta Almblad,Lotta Almblad
625,22.89,-0.53,Home,Shot,8,1,Sweden,SSG,HOLST Erika,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Erika Holst,Erika Holst
626,24.26,-0.72,Home,Shot,9,1,Sweden,SSG,VIKMAN Anna,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Anna Vikman,Anna Vikman
627,23.99,-1.63,Home,Shot,18,1,Sweden,SPG,PETTERSSON Josefin,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Josefin Pettersson,Josefin Pettersson
628,23.99,-1.9,Home,Shot,10,1,Sweden,SPG,SAMUELSSON Evelina,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Evelina Samuelsson,Evelina Samuelsson
629,24.8,-1.54,Home,Goal,8,1,Sweden,Goals,HOLST Erika,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Erika Holst,Erika Holst
630,24.53,-1.54,Home,Goal,9,1,Sweden,Goals,VIKMAN Anna,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Anna Vikman,Anna Vikman
631,23.44,-1.9,Home,Shot,6,1,Sweden,SSG,ANDERSSON Anna,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Anna Andersson,Anna Andersson
632,4.59,-9.3,Away,Shot,12,1,Kazakhstan,SSG,ADYYEVA Viktoriya,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Viktoriya Adyeva,Viktoriya Adyeva
633,7.59,-9.39,Away,Shot,19,1,Kazakhstan,SSP,YAKOVCHUK Natalya,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Nataliya Yakovchuk,Nataliya Yakovchuk
634,8.14,-12.68,Away,Shot,12,1,Kazakhstan,SSP,ADYYEVA Viktoriya,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Viktoriya Adyeva,Viktoriya Adyeva
635,25.08,-2.18,Away,Shot,23,1,Kazakhstan,SSG,MALTSEVA Yekaterina,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Yekaterina Maltseva,Yekaterina Maltseva
636,23.89,-1.35,Away,Shot,27,1,Kazakhstan,SSG,MALTSEVA Svetlana,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Svetlana Maltseva,Svetlana Maltseva
637,23.44,-0.72,Away,Shot,27,1,Kazakhstan,SSG,MALTSEVA Svetlana,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Svetlana Maltseva,Svetlana Maltseva
638,23.99,1.66,Away,Shot,5,1,Kazakhstan,SSG,KHLYZOVA Tatyana,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Tatyana Khlyzova,Tatyana Khlyzova
639,18.16,-1.99,Away,Shot,19,1,Kazakhstan,SSP,YAKOVCHUK Natalya,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Nataliya Yakovchuk,Nataliya Yakovchuk
640,18.61,-0.26,Away,Shot,6,1,Kazakhstan,SSP,VAFINA Lyubov,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Lyubov Vafina,Lyubov Vafina
641,18.07,0.38,Away,Shot,9,1,Kazakhstan,SSP,POTAPOVA Olga,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Olga Potapova,Olga Potapova
642,19.43,2.94,Away,Shot,9,1,Kazakhstan,SSP,POTAPOVA Olga,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Olga Potapova,Olga Potapova
643,16.34,2.3,Away,Shot,29,1,Kazakhstan,SSP,VASSINA Svetlana,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Svetlana Vasina,Svetlana Vasina
644,15.7,1.48,Away,Shot,11,1,Kazakhstan,SPG,LOSYEVA Nadezhda,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Nadezhda Loseva,Nadezhda Loseva
645,14.24,5.86,Away,Shot,9,1,Kazakhstan,SPG,POTAPOVA Olga,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Olga Potapova,Olga Potapova
646,15.7,7.87,Away,Shot,23,1,Kazakhstan,SSG,MALTSEVA Yekaterina,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Yekaterina Maltseva,Yekaterina Maltseva
647,12.87,7.59,Away,Shot,9,1,Kazakhstan,SSP,POTAPOVA Olga,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Olga Potapova,Olga Potapova
648,-19.98,-10.97,Home,Shot,6,1,Sweden,SSG,ANDERSSON Anna,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Anna Andersson,Anna Andersson
649,24.08,3.03,Away,Shot,11,2,Kazakhstan,SSG,LOSYEVA Nadezhda,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Nadezhda Loseva,Nadezhda Loseva
650,24.62,0.84,Away,Shot,19,2,Kazakhstan,SSG,YAKOVCHUK Natalya,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Nataliya Yakovchuk,Nataliya Yakovchuk
651,8.69,-12.4,Home,Shot,21,2,Sweden,SSG,ELFSBERG Joa,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Joa Elfsberg,Joa Elfsberg
652,8.59,-8.2,Home,Shot,21,2,Sweden,SPG,ELFSBERG Joa,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Joa Elfsberg,Joa Elfsberg
653,8.59,-10.4,Home,Shot,21,2,Sweden,SPG,ELFSBERG Joa,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Joa Elfsberg,Joa Elfsberg
654,8.5,-11.49,Home,Shot,21,2,Sweden,SSP,ELFSBERG Joa,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Joa Elfsberg,Joa Elfsberg
655,5.95,-9.66,Home,Shot,29,2,Sweden,SSG,LINDSTROM Ulrica,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Ulrica Lindstrom,Ulrica Lindström
656,14.7,-9.76,Home,Shot,25,2,Sweden,SSP,SJOLANDER Therese,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Therese Sjolander,Therese Sjölander
657,18.61,-7.75,Home,Shot,6,2,Sweden,SSG,ANDERSSON Anna,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Anna Andersson,Anna Andersson
658,16.88,-5.28,Home,Shot,24,2,Sweden,SSG,JANSSON Nanna,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Nanna Jansson,Nanna Jansson
659,21.44,-3.46,Home,Shot,17,2,Sweden,SSP,EDSTRAND Ann-Louise,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Ann-Louise Edstrand,Ann-Louise Edstrand
660,23.71,-3.55,Home,Shot,7,2,Sweden,SPG,ROTH Maria,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Maria Rooth,Maria Rooth
661,24.9,-1.72,Home,Goal,8,2,Sweden,Goals,HOLST Erika,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Erika Holst,Erika Holst
662,7.32,-1.72,Home,Shot,17,2,Sweden,SSP,EDSTRAND Ann-Louise,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Ann-Louise Edstrand,Ann-Louise Edstrand
663,8.05,0.29,Home,Shot,17,2,Sweden,SPG,EDSTRAND Ann-Louise,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Ann-Louise Edstrand,Ann-Louise Edstrand
664,13.06,5.95,Home,Shot,27,2,Sweden,SSG,LINDBERG Ylva,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Ylva Lindberg,Ylva Lindberg
665,13.15,7.5,Home,Shot,6,2,Sweden,SPG,ANDERSSON Anna,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Anna Andersson,Anna Andersson
666,17.88,4.22,Home,Shot,7,2,Sweden,SSP,ROTH Maria,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Maria Rooth,Maria Rooth
667,22.62,4.95,Home,Shot,18,2,Sweden,SSG,PETTERSSON Josefin,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Josefin Pettersson,Josefin Pettersson
668,18.7,1.48,Home,Shot,14,2,Sweden,SPG,BERGSTRAND Kristina,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Kristina Bergstrand,Kristina Bergstrand
669,19.8,-0.08,Home,Shot,7,2,Sweden,SSG,ROTH Maria,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Maria Rooth,Maria Rooth
670,19.25,-0.9,Home,Shot,25,2,Sweden,SSG,SJOLANDER Therese,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Therese Sjolander,Therese Sjölander
671,20.89,-0.44,Home,Shot,19,2,Sweden,SPG,ALMBLAD Lotta,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Lotta Almblad,Lotta Almblad
672,21.25,0.56,Home,Goal,19,2,Sweden,Goals,ALMBLAD Lotta,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Lotta Almblad,Lotta Almblad
673,23.71,2.21,Home,Shot,23,2,Sweden,SSG,ANDERSSON Gunilla,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Gunilla Andersson,Gunilla Andersson
674,23.71,-0.53,Home,Shot,23,2,Sweden,SSG,ANDERSSON Gunilla,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Gunilla Andersson,Gunilla Andersson
675,23.8,-0.08,Home,Shot,7,2,Sweden,SSG,ROTH Maria,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Maria Rooth,Maria Rooth
676,23.89,1.29,Home,Shot,7,2,Sweden,SSG,ROTH Maria,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Maria Rooth,Maria Rooth
677,9.05,9.79,Home,Shot,17,3,Sweden,SSG,EDSTRAND Ann-Louise,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Ann-Louise Edstrand,Ann-Louise Edstrand
678,8.32,3.12,Home,Shot,17,3,Sweden,SPG,EDSTRAND Ann-Louise,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Ann-Louise Edstrand,Ann-Louise Edstrand
679,8.14,-0.35,Home,Shot,17,3,Sweden,SSP,EDSTRAND Ann-Louise,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Ann-Louise Edstrand,Ann-Louise Edstrand
680,9.23,-0.99,Home,Shot,27,3,Sweden,SSP,LINDBERG Ylva,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Ylva Lindberg,Ylva Lindberg
681,8.32,-2.09,Home,Shot,21,3,Sweden,SSG,ELFSBERG Joa,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Joa Elfsberg,Joa Elfsberg
682,8.78,-7.75,Home,Shot,25,3,Sweden,SPG,SJOLANDER Therese,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Therese Sjolander,Therese Sjölander
683,20.07,-11.49,Home,Shot,25,3,Sweden,SSG,SJOLANDER Therese,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Therese Sjolander,Therese Sjölander
684,8.41,-13.41,Home,Shot,27,3,Sweden,SPG,LINDBERG Ylva,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Ylva Lindberg,Ylva Lindberg
685,10.23,0.84,Home,Shot,17,3,Sweden,SPG,EDSTRAND Ann-Louise,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Ann-Louise Edstrand,Ann-Louise Edstrand
686,14.79,6.32,Home,Shot,7,3,Sweden,SSP,ROTH Maria,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Maria Rooth,Maria Rooth
687,15.79,0.93,Home,Shot,21,3,Sweden,SSP,ELFSBERG Joa,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Joa Elfsberg,Joa Elfsberg
688,16.61,2.57,Home,Shot,23,3,Sweden,SSG,ANDERSSON Gunilla,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Gunilla Andersson,Gunilla Andersson
689,17.16,-0.72,Home,Goal,23,3,Sweden,Goals,ANDERSSON Gunilla,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Gunilla Andersson,Gunilla Andersson
690,18.61,0.38,Home,Shot,19,3,Sweden,SSP,ALMBLAD Lotta,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Lotta Almblad,Lotta Almblad
691,20.25,1.57,Home,Shot,29,3,Sweden,SSP,LINDSTROM Ulrica,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Ulrica Lindstrom,Ulrica Lindström
692,21.89,0.02,Home,Goal,14,3,Sweden,Goals,BERGSTRAND Kristina,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Kristina Bergstrand,Kristina Bergstrand
693,23.71,-1.63,Home,Shot,19,3,Sweden,SPG,ALMBLAD Lotta,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Lotta Almblad,Lotta Almblad
694,25.53,1.66,Home,Shot,28,3,Sweden,SSG,RUNDQVIST Danijela,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Danijela Rundqvist,Danijela Rundqvist
695,25.17,2.02,Home,Shot,14,3,Sweden,SSG,BERGSTRAND Kristina,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Kristina Bergstrand,Kristina Bergstrand
696,22.89,6.86,Home,Shot,6,3,Sweden,SSP,ANDERSSON Anna,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Anna Andersson,Anna Andersson
697,8.96,-8.75,Away,Shot,12,3,Kazakhstan,SSG,ADYYEVA Viktoriya,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Viktoriya Adyeva,Viktoriya Adyeva
698,8.41,-6.19,Away,Shot,12,3,Kazakhstan,SSP,ADYYEVA Viktoriya,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Viktoriya Adyeva,Viktoriya Adyeva
699,14.79,-9.12,Away,Shot,9,3,Kazakhstan,SSG,POTAPOVA Olga,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Olga Potapova,Olga Potapova
700,24.17,-1.81,Away,Shot,6,3,Kazakhstan,SSG,VAFINA Lyubov,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Lyubov Vafina,Lyubov Vafina
701,20.98,-1.08,Away,Shot,19,3,Kazakhstan,SSG,YAKOVCHUK Natalya,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Nataliya Yakovchuk,Nataliya Yakovchuk
702,21.62,-0.08,Away,Shot,11,3,Kazakhstan,SSG,LOSYEVA Nadezhda,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Nadezhda Loseva,Nadezhda Loseva
703,20.89,1.84,Away,Shot,11,3,Kazakhstan,SSG,LOSYEVA Nadezhda,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Nadezhda Loseva,Nadezhda Loseva
704,17.61,2.94,Away,Shot,10,3,Kazakhstan,SSG,SHTELMAIESTER Yelena,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Yelena Shtelmayster,Yelena Shtelmayster
705,10.96,0.93,Away,Shot,30,3,Kazakhstan,SSP,SOLOVYEVA Yuliya,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Yuliya Solovyova,Yuliya Solovyova
706,24.53,6.77,Away,Shot,6,3,Kazakhstan,SSP,VAFINA Lyubov,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Lyubov Vafina,Lyubov Vafina
707,12.51,7.69,Away,Shot,9,3,Kazakhstan,SSP,POTAPOVA Olga,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Olga Potapova,Olga Potapova
708,9.14,13.16,Away,Shot,4,3,Kazakhstan,SSG,TAIEKVICH Oksana,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Oksana Taykevich,Oksana Taykevich
709,-14.7,-14.26,Home,Shot,11,3,Sweden,SSG,LARSSON Maria,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Maria Larsson,Maria Larsson
710,19.84,1.87,Away,Shot,11,3,Kazakhstan,SSG,LOSYEVA Nadezhda,6,Salt Lake City 2002,Group A,2002-02-13,Sweden,Kazakhstan,Nadezhda Loseva,Nadezhda Loseva
711,12.74,-12.74,Home,Shot,22,1,Finland,SSG,SALO Paivi,7,Salt Lake City 2002,Group B,2002-02-14,Finland,Germany,Paivi Salo,Päivi Salo
712,14.56,-8.72,Home,Shot,3,1,Finland,SSG,LAAKSONEN Emma,7,Salt Lake City 2002,Group B,2002-02-14,Finland,Germany,Emma Laaksonen-Terho,Emma Laaksonen-Terho
713,15.11,-3.61,Home,Shot,21,1,Finland,SPG,VAARAKALLIO Petra,7,Salt Lake City 2002,Group B,2002-02-14,Finland,Germany,Petra Vaarakallio,Petra Vaarakallio
714,18.93,-1.87,Home,Shot,10,1,Finland,SSP,FISK Sari,7,Salt Lake City 2002,Group B,2002-02-14,Finland,Germany,Sari Fisk,Sari Fisk
715,21.84,-2.88,Home,Shot,16,1,Finland,SSG,REIMA Tiia,7,Salt Lake City 2002,Group B,2002-02-14,Finland,Germany,Tiia Reima,Tiia Reima
716,22.66,-3.15,Home,Shot,13,1,Finland,SSG,NIEMINEN Riikka,7,Salt Lake City 2002,Group B,2002-02-14,Finland,Germany,Riikka Nieminen-Valila,Riikka Nieminen-Välilä
717,22.84,-1.96,Home,Shot,3,1,Finland,SSG,LAAKSONEN Emma,7,Salt Lake City 2002,Group B,2002-02-14,Finland,Germany,Emma Laaksonen-Terho,Emma Laaksonen-Terho
718,22.75,-1.05,Home,Shot,13,1,Finland,SSG,NIEMINEN Riikka,7,Salt Lake City 2002,Group B,2002-02-14,Finland,Germany,Riikka Nieminen-Valila,Riikka Nieminen-Välilä
719,23.39,0.05,Home,Shot,23,1,Finland,SSG,SIKIO Hanne,7,Salt Lake City 2002,Group B,2002-02-14,Finland,Germany,Hanne Sikio,Hanne Sikiö
720,21.57,-1.69,Home,Shot,10,1,Finland,SPG,FISK Sari,7,Salt Lake City 2002,Group B,2002-02-14,Finland,Germany,Sari Fisk,Sari Fisk
721,21.47,0.23,Home,Shot,28,1,Finland,SPG,RIIPI Katja,7,Salt Lake City 2002,Group B,2002-02-14,Finland,Germany,Katja Riipi,Katja Riipi
